# pythoncamb#
6.822000000000000752e-05 1.329510694670240127e+03
6.881781375951727875e-05 1.340851321295110665e+03
6.942086617765471680e-05 1.352288563820478657e+03
7.002920316092368848e-05 1.363823233590587279e+03
7.064287101811556296e-05 1.375456156240130440e+03
7.126191646382699517e-05 1.387188176550434491e+03
7.188638662201589206e-05 1.399020147796017000e+03
7.251632902958872592e-05 1.410952930762194683e+03
7.315179164001924883e-05 1.422987393813187964e+03
7.379282282699878455e-05 1.435124412142114124e+03
7.443947138811869409e-05 1.447364857058062398e+03
7.509178654858497432e-05 1.459709598637109593e+03
7.574981796496546398e-05 1.472159513886284913e+03
7.641361572896994165e-05 1.484715486994211233e+03
7.708323037126316992e-05 1.497378409387446254e+03
7.775871286531153630e-05 1.510149181148978641e+03
7.844011463126339921e-05 1.523028717030135113e+03
7.912748753986324757e-05 1.536017941904067584e+03
7.982088391640035157e-05 1.549117788496891990e+03
8.052035654469198592e-05 1.562329197452770586e+03
8.122595867110144244e-05 1.575653117394195760e+03
8.193774400859141476e-05 1.589090503490887841e+03
8.265576674081275509e-05 1.602642315569576567e+03
8.338008152622917231e-05 1.616309521008127831e+03
8.411074350227800691e-05 1.630093095254983382e+03
8.484780828956748927e-05 1.643994021895100559e+03
8.559133199611086088e-05 1.658013292916259616e+03
8.634137122159730418e-05 1.672151913495922372e+03
8.709798306170077884e-05 1.686410902440480186e+03
8.786122511242618169e-05 1.700791287552430049e+03
8.863115547449379255e-05 1.715294105477020366e+03
8.940783275776215502e-05 1.729920401779304939e+03
9.019131608568958195e-05 1.744671229203653411e+03
9.098166509983494975e-05 1.759547634956367119e+03
9.177893996439772718e-05 1.774550667844124519e+03
9.258320137079799773e-05 1.789681385054720749e+03
9.339451054229640768e-05 1.804940852262148610e+03
9.421292923865474467e-05 1.820330143691893227e+03
9.503851976083730940e-05 1.835850348338307867e+03
9.587134495575348693e-05 1.851502584333654568e+03
9.671146822104192433e-05 1.867287983616057545e+03
9.755895350989646361e-05 1.883207687998412439e+03
9.841386533593460251e-05 1.899262849256706431e+03
9.927626877810846956e-05 1.915454629010859662e+03
1.001462294856588555e-04 1.931784188429476217e+03
1.010238136831126941e-04 1.948252683073194703e+03
1.019090881753242770e-04 1.964861276700635017e+03
1.028021203525606770e-04 1.981611142523125409e+03
1.037029781956317861e-04 1.998503463277651463e+03
1.046117302810652258e-04 2.015539431939854921e+03
1.055284457863265912e-04 2.032720259183761982e+03
1.064531944950855699e-04 2.050047171186187825e+03
1.073860468025281123e-04 2.067521404538244497e+03
1.083270737207151147e-04 2.085144206230775126e+03
1.092763468839881292e-04 2.102916833741176106e+03
1.102339385544224670e-04 2.120840554333818545e+03
1.111999216273279928e-04 2.138916642097270142e+03
1.121743696367982074e-04 2.157146380561323895e+03
1.131573567613079561e-04 2.175531063896135947e+03
1.141489578293600486e-04 2.194071996998563463e+03
1.151492483251816303e-04 2.212770495583431057e+03
1.161583043944701686e-04 2.231627886950499487e+03
1.171762028501900459e-04 2.250645510829377599e+03
1.182030211784197422e-04 2.269824718275608575e+03
1.192388375442504514e-04 2.289166871591951349e+03
1.202837307977362095e-04 2.308673344420312787e+03
1.213377804798962682e-04 2.328345521758590166e+03
1.224010668287700120e-04 2.348184798523134759e+03
1.234736707855250818e-04 2.368192579655849386e+03
1.245556740006187877e-04 2.388370281640700341e+03
1.256471588400136501e-04 2.408719332656059123e+03
1.267482083914474224e-04 2.429241172668753279e+03
1.278589064707580283e-04 2.449937253315659746e+03
1.289793376282639286e-04 2.470809036668104000e+03
1.301095871552002982e-04 2.491857996137021928e+03
1.312497410902118788e-04 2.513085617218015614e+03
1.323998862259024006e-04 2.534493397589957567e+03
1.335601101154416286e-04 2.556082847212592696e+03
1.347305010792301436e-04 2.577855489864683022e+03
1.359111482116226964e-04 2.599812866164704246e+03
1.371021413877103533e-04 2.621956530305954402e+03
1.383035712701620825e-04 2.644288049383989346e+03
1.395155293161262980e-04 2.666809003501707139e+03
1.407381077841930630e-04 2.689520985704863051e+03
1.419713997414169830e-04 2.712425595189584783e+03
1.432154990704018161e-04 2.735524434749786451e+03
1.444705004764472629e-04 2.758819119377794777e+03
1.457364994947581247e-04 2.782311277001865619e+03
1.470135924977168879e-04 2.806002548583569478e+03
1.483018767022199779e-04 2.829894589578255363e+03
1.496014501770781167e-04 2.853989083886834123e+03
1.509124118504816779e-04 2.878287738801252544e+03
1.522348615175317453e-04 2.902792276085777303e+03
1.535688998478364664e-04 2.927504431958023360e+03
1.549146283931745734e-04 2.952425957209653461e+03
1.562721495952259338e-04 2.977558611114761334e+03
1.576415667933697023e-04 3.002904140237058982e+03
1.590229842325508846e-04 3.028464297431154591e+03
1.604165070712157220e-04 3.054240849192893165e+03
1.618222413893170603e-04 3.080235575755474201e+03
1.632402941963891356e-04 3.106450271299847827e+03
1.646707734396938628e-04 3.132886756393354062e+03
1.661137880124379494e-04 3.159546889682813799e+03
1.675694477620622447e-04 3.186432547814617010e+03
1.690378634986038661e-04 3.213545623016593709e+03
1.705191470031314270e-04 3.240888023225603774e+03
1.720134110362539644e-04 3.268461671485007173e+03
1.735207693467050822e-04 3.296268493334860977e+03
1.750413366800014983e-04 3.324310418090230542e+03
1.765752287871782717e-04 3.352589389998872775e+03
1.781225624335999237e-04 3.381107368742990275e+03
1.796834554078491071e-04 3.409866329553639844e+03
1.812580265306931477e-04 3.438868263391466826e+03
1.828463956641290008e-04 3.468115177426628634e+03
1.844486837205077344e-04 3.497609094914191701e+03
1.860650126717385922e-04 3.527352055147058763e+03
1.876955055585741009e-04 3.557346113574213177e+03
1.893402864999764392e-04 3.587593341926479297e+03
1.909994807025654998e-04 3.618095832218292344e+03
1.926732144701504641e-04 3.648855703710651142e+03
1.943616152133442352e-04 3.679875094587081094e+03
1.960648114592624400e-04 3.711156160359642854e+03
1.977829328613073777e-04 3.742701074004392467e+03
1.995161102090378647e-04 3.774512025495738726e+03
2.012644754381249753e-04 3.806591201819253911e+03
