5.882535965554679547e-04 0.000000000000000000e+00
1.764760789666403647e-03 0.000000000000000000e+00
2.941267982777339123e-03 0.000000000000000000e+00
4.117775175888275033e-03 0.000000000000000000e+00
5.294282368999211376e-03 0.000000000000000000e+00
6.470789562110145984e-03 0.000000000000000000e+00
7.647296755221082327e-03 0.000000000000000000e+00
8.823803948332018671e-03 0.000000000000000000e+00
1.000031114144295415e-02 0.000000000000000000e+00
1.117681833455389136e-02 0.000000000000000000e+00
1.235332552766482683e-02 0.000000000000000000e+00
1.352983272077576057e-02 0.000000000000000000e+00
1.470633991388669605e-02 0.000000000000000000e+00
1.588284710699763153e-02 0.000000000000000000e+00
1.705935430010856874e-02 0.000000000000000000e+00
1.823586149321950595e-02 0.000000000000000000e+00
1.941236868633043969e-02 0.000000000000000000e+00
2.058887587944137690e-02 0.000000000000000000e+00
2.176538307255231411e-02 0.000000000000000000e+00
2.294189026566324785e-02 0.000000000000000000e+00
2.411839745877418506e-02 0.000000000000000000e+00
2.529490465188512227e-02 0.000000000000000000e+00
2.647141184499605948e-02 0.000000000000000000e+00
2.764791903810698975e-02 0.000000000000000000e+00
2.882442623121792696e-02 0.000000000000000000e+00
3.000093342432886070e-02 0.000000000000000000e+00
3.117744061743979792e-02 0.000000000000000000e+00
3.235394781055073166e-02 0.000000000000000000e+00
3.353045500366166887e-02 0.000000000000000000e+00
3.470696219677260608e-02 0.000000000000000000e+00
3.588346938988354329e-02 0.000000000000000000e+00
3.705997658299448050e-02 0.000000000000000000e+00
3.823648377610541771e-02 0.000000000000000000e+00
3.941299096921634798e-02 0.000000000000000000e+00
4.058949816232728519e-02 0.000000000000000000e+00
4.176600535543822240e-02 0.000000000000000000e+00
4.294251254854915961e-02 0.000000000000000000e+00
4.411901974166009682e-02 0.000000000000000000e+00
4.529552693477103403e-02 0.000000000000000000e+00
4.647203412788196430e-02 0.000000000000000000e+00
4.764854132099290152e-02 0.000000000000000000e+00
4.882504851410383873e-02 0.000000000000000000e+00
5.000155570721477594e-02 0.000000000000000000e+00
5.117806290032571315e-02 0.000000000000000000e+00
5.235457009343665036e-02 0.000000000000000000e+00
5.353107728654758063e-02 0.000000000000000000e+00
5.470758447965851784e-02 0.000000000000000000e+00
5.588409167276944811e-02 0.000000000000000000e+00
5.706059886588038532e-02 0.000000000000000000e+00
5.823710605899132253e-02 0.000000000000000000e+00
5.941361325210225280e-02 0.000000000000000000e+00
6.059012044521319001e-02 0.000000000000000000e+00
6.176662763832412723e-02 0.000000000000000000e+00
6.294313483143505750e-02 0.000000000000000000e+00
6.411964202454599471e-02 0.000000000000000000e+00
6.529614921765693192e-02 0.000000000000000000e+00
6.647265641076786913e-02 2.466522775913635269e+07
6.764916360387880634e-02 2.945746313928945735e+07
6.882567079698974355e-02 2.073612258684832230e+07
7.000217799010068076e-02 1.638932455462989025e+07
7.117868518321161797e-02 1.236867356393360347e+07
7.235519237632255518e-02 1.376235195031748898e+07
7.353169956943349239e-02 1.168036106127492152e+07
7.470820676254442960e-02 8.141108360342574306e+06
7.588471395565536681e-02 7.948930792407164350e+06
7.706122114876629015e-02 1.082413445884685218e+07
7.823772834187722736e-02 7.554250073824622668e+06
7.941423553498816457e-02 7.379307927968089469e+06
8.059074272809910178e-02 7.209473581990579143e+06
8.176724992121003899e-02 8.508689542982596904e+06
8.294375711432097620e-02 6.876104104507307522e+06
8.412026430743191341e-02 6.720433490856977180e+06
8.529677150054285062e-02 3.980766216754206456e+06
8.647327869365378783e-02 6.446830227363720536e+06
8.764978588676472504e-02 6.303190294493183494e+06
8.882629307987566225e-02 6.163355392956965603e+06
9.000280027298659946e-02 3.658390805090909358e+06
9.117930746609753667e-02 7.164509468711936846e+06
9.235581465920846000e-02 5.781338892434550449e+06
9.353232185231939722e-02 3.433559234241149854e+06
9.470882904543033443e-02 5.554858759889091365e+06
9.588533623854127164e-02 3.301332039558825083e+06
9.706184343165220885e-02 5.339359482254925184e+06
9.823835062476314606e-02 5.224464820533414371e+06
9.941485781787408327e-02 4.197874178810380399e+06
1.005913650109850205e-01 5.017531323671259917e+06
1.017678722040959577e-01 2.985551744030450005e+06
1.029443793972068949e-01 4.826628060444027185e+06
1.041208865903178321e-01 2.873907660570698325e+06
1.052973937834287693e-01 2.825095622077416163e+06
1.064739009765396927e-01 4.566258058455943130e+06
1.076504081696506299e-01 2.720619238008761313e+06
1.088269153627615671e-01 5.333935256236423738e+06
1.100034225558725043e-01 2.614463646246711724e+06
1.111799297489834415e-01 4.225751291688625701e+06
1.123564369420943648e-01 2.518774377234979067e+06
1.135329441352053020e-01 2.477183246024481021e+06
1.147094513283162392e-01 4.002563036574211437e+06
1.158859585214271765e-01 2.387195790286652744e+06
1.170624657145380998e-01 3.855084655084876344e+06
1.182389729076490370e-01 3.113102628271567635e+06
1.194154801007599742e-01 2.257731095615006518e+06
1.205919872938709114e-01 3.648023519285353366e+06
1.217684944869818486e-01 2.176331481225082651e+06
1.229450016800927858e-01 2.141201325571464375e+06
1.241215088732037231e-01 3.458187769935158081e+06
1.252980160663146603e-01 2.064283010554844048e+06
1.264745232594255975e-01 2.031175542693142779e+06
1.276510304525365347e-01 3.983580021431259345e+06
1.288275376456474719e-01 1.953123849185194587e+06
1.300040448387584091e-01 1.921921191866070265e+06
1.311805520318693463e-01 3.104006244622181170e+06
1.323570592249802835e-01 1.853003500471765874e+06
1.335335664180912207e-01 2.227718574237257987e+07
1.347100736112021580e-01 1.584948035605975799e+07
1.358865808043130952e-01 9.279220221146691591e+06
1.370630879974240324e-01 8.416901104576682672e+06
1.382395951905349696e-01 8.185760555152320303e+06
1.394161023836458790e-01 6.532158513326358050e+06
1.405926095767568162e-01 6.566980225133577362e+06
1.417691167698677535e-01 5.217619650221917778e+06
1.429456239629786907e-01 7.289782621465346776e+06
1.441221311560896279e-01 3.844632362719990313e+06
1.452986383492005651e-01 5.436288241763363592e+06
1.464751455423115023e-01 4.790467020454871468e+06
1.476516527354224395e-01 5.636422748834815808e+06
1.488281599285333767e-01 3.543999629108978435e+06
1.500046671216443139e-01 4.505502168176052161e+06
1.511811743147552511e-01 3.411886973119427916e+06
1.523576815078661884e-01 4.233479259202862158e+06
1.535341887009771256e-01 4.249498774547484703e+06
1.547106958940880628e-01 3.687302826303320471e+06
1.558872030871990000e-01 3.158758790051672142e+06
1.570637102803099372e-01 3.923178547250301577e+06
1.582402174734208744e-01 3.041687671449018177e+06
1.594167246665318116e-01 2.987842413567539770e+06
1.605932318596427488e-01 2.934786097193482332e+06
1.617697390527536860e-01 3.645147687259079888e+06
1.629462462458646232e-01 2.824330356642286293e+06
1.641227534389755605e-01 3.177467614859818947e+06
1.652992606320864977e-01 2.719474401397631038e+06
1.664757678251974349e-01 3.378772908005121630e+06
1.676522750183083721e-01 2.615141091399392579e+06
1.688287822114192815e-01 2.567270109776461031e+06
1.700052894045302188e-01 2.520061702293639071e+06
1.711817965976411560e-01 1.752788465341822011e+06
1.723583037907520932e-01 3.436910940754615702e+06
1.735348109838630304e-01 2.381497622887020465e+06
1.747113181769739676e-01 2.336811815517469775e+06
1.758878253700849048e-01 1.623596097372887889e+06
1.770643325631958420e-01 2.857367234511530027e+06
1.782408397563067792e-01 2.209329699368685950e+06
1.794173469494177164e-01 2.166944948740095831e+06
1.805938541425286537e-01 1.504882233634301927e+06
1.817703613356395909e-01 2.394162009951457381e+06
1.829468685287505281e-01 2.592462460910487454e+06
