# 17d18ac21b0778456cc7e84f03bb8c5e9be547793a08b3a0c15e2fa3bd5adb0e#
# baonoise-meta {"cosmology":{"N_eff":3.046,"h":0.6732,"mnu":0.06,"ns":0.96605,"ombh2":0.022383,"omch2":0.12009212027110579,"omnuh2":0.000644883920894239,"sigma_8":0.812},"data_sha256":"a1adf78a402c5980b250a8906c0f293637de20f272fa9463492015cc9b55df24","format":"baonoise-pk-v2","generator":{"package":"camb","version":"2.0.2"},"settings":{"As":2.1e-09,"accurate_massive_neutrino_transfers":false,"kmax_h_mpc":20.0,"minkh_h_mpc":0.0001,"neutrino_input":"omnuh2_active","nonlinear":false,"npoints":1400,"redshift":0.0,"tau":0.06}}
5.011727354859276187e-03 6.205836079603422695e+04
5.055645261216416657e-03 6.235357593572924088e+04
5.099948021409808803e-03 6.264798222886849544e+04
5.144639007924347272e-03 6.294154579137304245e+04
5.189721622798083508e-03 6.323426467257594049e+04
5.235199297881242518e-03 6.352613851815620001e+04
5.281075495097435797e-03 6.381716739489848260e+04
5.327353706707205726e-03 6.410735179069103469e+04
5.374037455573887553e-03 6.439668615788319585e+04
5.421130295431745606e-03 6.468512056514286087e+04
5.468635811156534639e-03 6.497258568114944501e+04
5.516557619038364030e-03 6.525901129283327464e+04
5.564899367056992327e-03 6.554432638118695468e+04
5.613664735159538260e-03 6.582845913922293403e+04
5.662857435540591747e-03 6.611134371600802115e+04
5.712481212924797741e-03 6.639293306402725284e+04
5.762539844851952836e-03 6.667318331145576667e+04
5.813037141964512260e-03 6.695205033823956910e+04
5.863976948297720641e-03 6.722948978389405238e+04
5.915363141572193943e-03 6.750545707933403901e+04
5.967199633489124293e-03 6.777990835941856494e+04
6.019490370028062615e-03 6.805280076687893597e+04
6.072239331747268654e-03 6.832409135240074829e+04
6.125450534086768033e-03 6.859373700320828357e+04
6.179128027673979305e-03 6.886169445143258781e+04
6.233275898632087073e-03 6.912791880461378605e+04
6.287898268891099589e-03 6.939234913435502676e+04
6.342999296501596052e-03 6.965491445810168807e+04
6.398583175951270269e-03 6.991554313492034271e+04
6.454654138484243811e-03 7.017416301633034891e+04
6.511216452423129568e-03 7.043070146387655404e+04
6.568274423493988823e-03 7.068508931503155327e+04
6.625832395154061284e-03 7.093727388438936032e+04
6.683894748922429400e-03 7.118720685314243019e+04
6.742465904713564918e-03 7.143483983764033474e+04
6.801550321173745542e-03 7.168012440122828411e+04
6.861152496020520367e-03 7.192301200375215558e+04
6.921276966385038476e-03 7.216344770048168721e+04
6.981928309157461876e-03 7.240136463225743501e+04
7.043111141335381235e-03 7.263669441983514116e+04
7.104830120375243974e-03 7.286936844702580129e+04
7.167089944546941281e-03 7.309931788104245788e+04
7.229895353291417893e-03 7.332647399825727916e+04
7.293251127581470289e-03 7.355077334691234864e+04
7.357162090285709020e-03 7.377215708792055375e+04
7.421633106535663500e-03 7.399056652774543909e+04
7.486669084096138523e-03 7.420594298492206144e+04
7.552274973738845078e-03 7.441822780859516934e+04
7.618455769619212649e-03 7.462736104538961081e+04
7.685216509656625852e-03 7.483327415837174340e+04
7.752562275917872052e-03 7.503589519180472416e+04
7.820498195004034134e-03 7.523515214982982434e+04
7.889029438440761655e-03 7.543097303047505557e+04
7.958161223071901283e-03 7.562328585442993790e+04
8.027898811456676484e-03 7.581201999240380246e+04
8.098247512270241241e-03 7.599710839550197124e+04
8.169212680707815116e-03 7.617848474220844219e+04
8.240799718892369286e-03 7.635608289054851048e+04
8.313014076285804577e-03 7.652983690408922848e+04
8.385861250103807119e-03 7.669968095513014123e+04
8.459346785734338237e-03 7.686554532625699358e+04
8.533476277159725634e-03 7.702735550019853690e+04
8.608255367382541476e-03 7.718503689230751479e+04
8.683689748855126858e-03 7.733851518590361229e+04
8.759785163912944816e-03 7.748771636553399730e+04
8.836547405211723702e-03 7.763256689330092922e+04
8.913982316168361439e-03 7.777299500285583781e+04
8.992095791405817912e-03 7.790893013803062786e+04
9.070893777201773436e-03 7.804030220547721547e+04
9.150382271941299647e-03 7.816704159949751920e+04
9.230567326573513309e-03 7.828907923624273099e+04
9.311455045072140196e-03 7.840634546162992774e+04
9.393051584900200673e-03 7.851876674750944949e+04
9.475363157478756265e-03 7.862626905889160116e+04
9.558396028659692928e-03 7.872877898988184461e+04
9.642156519202763065e-03 7.882622380356720532e+04
9.726651005256688534e-03 7.891853147194096528e+04
9.811885918844558824e-03 7.900563069355717744e+04
9.897867748353487982e-03 7.908745091738669726e+04
9.984603039028476512e-03 7.916392241973600176e+04
1.007209839347071416e-02 7.923497634952444059e+04
1.016036047214014838e-02 7.930054476981621701e+04
1.024939599386252148e-02 7.936056055050372379e+04
1.033921173634086421e-02 7.941495516572394990e+04
1.042981453667136266e-02 7.946365919344704889e+04
1.052121129186391058e-02 7.950660423002479365e+04
1.061340895936706274e-02 7.954372299047092383e+04
1.070641455759768594e-02 7.957494935407699086e+04
1.080023516647525897e-02 7.960021825649347738e+04
1.089487792796076972e-02 7.961946498291728494e+04
1.099035004660039831e-02 7.963262578837753972e+04
1.108665879007400372e-02 7.963963827468424279e+04
1.118381148974827502e-02 7.964044143768413051e+04
1.128181554123492379e-02 7.963497571231129405e+04
1.138067840495357412e-02 7.962318241100737941e+04
1.148040760669971627e-02 7.960500286223064177e+04
1.158101073821763208e-02 7.958037974505654711e+04
1.168249545777822092e-02 7.954925736963411327e+04
1.178486949076206804e-02 7.951158172490553989e+04
1.188814063024745508e-02 7.946730051814796752e+04
1.199231673760362341e-02 7.941636299798384425e+04
1.209740574308924496e-02 7.935871996993370703e+04
1.220341564645603151e-02 7.929432409341180755e+04
1.231035451755775265e-02 7.922312994242628338e+04
1.241823049696455170e-02 7.914509405142159085e+04
1.252705179658258026e-02 7.906017501247505425e+04
1.263682670027919258e-02 7.896833393485665147e+04
1.274756356451346891e-02 7.886953426680320990e+04
1.285927081897237853e-02 7.876374159235303523e+04
1.297195696721249562e-02 7.865092367108083272e+04
1.308563058730726446e-02 7.853105047931449371e+04
1.320030033250006209e-02 7.840409434611861070e+04
1.331597493186284856e-02 7.827003024655344780e+04
1.343266319096068050e-02 7.812883556774021417e+04
1.355037399252206724e-02 7.798049006540523260e+04
1.366911629711506197e-02 7.782497590001381468e+04
1.378889914382947814e-02 7.766227770399441943e+04
1.390973165096488599e-02 7.749238473515803344e+04
1.403162301672476915e-02 7.731529220304473711e+04
1.415458251991675957e-02 7.713099811430927366e+04
1.427861952065890595e-02 7.693950298073902377e+04
1.440374346109222700e-02 7.674080984277548851e+04
1.452996386609953228e-02 7.653492446483374806e+04
1.465729034403038221e-02 7.632185768900037510e+04
1.478573258743262966e-02 7.610162480482560932e+04
1.491530037379015447e-02 7.587424370119825471e+04
1.504600356626720377e-02 7.563973483177610615e+04
1.517785211445924105e-02 7.539812122575433750e+04
1.531085605515026399e-02 7.514942982750393276e+04
1.544502551307693275e-02 7.489369739794165071e+04
1.558037070169922961e-02 7.463096562754249317e+04
1.571690192397795852e-02 7.436127864781569224e+04
1.585462957315910554e-02 7.408468302216948359e+04
1.599356413356491785e-02 7.380122775235591689e+04
1.613371618139203961e-02 7.351096807055461977e+04
1.627509638551668039e-02 7.321397037068901409e+04
1.641771550830663923e-02 7.291030446644281619e+04
1.656158440644070820e-02 7.260004230125101458e+04
1.670671403173501490e-02 7.228325791998791101e+04
1.685311543197674441e-02 7.196002773497605813e+04
1.700079975176520611e-02 7.163043781407015922e+04
1.714977823336008220e-02 7.129458417393499985e+04
1.730006221753734377e-02 7.095256488854235795e+04
1.745166314445245961e-02 7.060447964176398818e+04
1.760459255451128982e-02 7.025042967849050183e+04
1.775886208924864693e-02 6.989051962881477084e+04
1.791448349221437183e-02 6.952487100098631345e+04
1.807146860986742418e-02 6.915361394645711698e+04
1.822982939247756382e-02 6.877687947928532958e+04
1.838957789503509535e-02 6.839479935020563425e+04
1.855072627816858888e-02 6.800750597669847775e+04
1.871328680907050068e-02 6.761513732577615883e+04
1.887727186243101651e-02 6.721784854042227380e+04
1.904269392138015216e-02 6.681579824311588891e+04
1.920956557843785106e-02 6.640914482241585210e+04
1.937789953647273480e-02 6.599804634861885279e+04
1.954770860966897200e-02 6.558266072458782583e+04
1.971900572450177233e-02 6.516315834652043122e+04
1.989180392072146392e-02 6.473972817920264788e+04
2.006611635234600496e-02 6.431255928973385016e+04
2.024195628866244309e-02 6.388183910597583599e+04
2.041933711523690950e-02 6.344775332620339032e+04
2.059827233493361984e-02 6.301048734193238488e+04
2.077877556894281927e-02 6.257024438506105798e+04
2.096086055781757468e-02 6.212723898548115540e+04
2.114454116251979210e-02 6.168168289889355219e+04
2.132983136547544206e-02 6.123378472348082141e+04
2.151674527163878470e-02 6.078374982073276624e+04
2.170529710956629194e-02 6.033178550446875306e+04
2.189550123249959027e-02 5.987812199640152539e+04
2.208737211945817694e-02 5.942299340004553233e+04
2.228092437634165285e-02 5.896662909959505487e+04
2.247617273704144783e-02 5.850925369897704513e+04
2.267313206456256919e-02 5.805108703645369678e+04
2.287181735215488773e-02 5.759235591046678019e+04
2.307224372445455807e-02 5.713330723464203038e+04
2.327442643863537192e-02 5.667418508247694990e+04
2.347838088557013814e-02 5.621522727040308382e+04
2.368412259100226985e-02 5.575666534799018700e+04
2.389166721672779728e-02 5.529872538723580510e+04
2.410103056178741071e-02 5.484164516538660246e+04
2.431222856366931084e-02 5.438567342190789350e+04
2.452527729952230437e-02 5.393105223211536941e+04
2.474019298737967568e-02 5.347801625814755243e+04
2.495699198739387628e-02 5.302679280399830895e+04
2.517569080308173016e-02 5.257760434303000511e+04
2.539630608258092517e-02 5.213068471020037396e+04
2.561885461991718696e-02 5.168626842589937587e+04
2.584335335628274236e-02 5.124458201147517684e+04
2.606981938132603080e-02 5.080584405894557131e+04
2.629826993445247632e-02 5.037026535923085612e+04
2.652872240613695851e-02 4.993805386094399000e+04
2.676119433924753488e-02 4.950942495122396940e+04
2.699570343038087961e-02 4.908458892080237274e+04
2.723226753120951832e-02 4.866374807979053730e+04
2.747090464984061273e-02 4.824709694314136868e+04
2.771163295218685707e-02 4.783482237894956052e+04
2.795447076334942049e-02 4.742710174748507416e+04
2.819943656901275145e-02 4.702410233413131209e+04
2.844654901685196580e-02 4.662598439187640179e+04
2.869582691795218715e-02 4.623290158300112671e+04
2.894728924824061661e-02 4.584500119622934290e+04
2.920095514993110986e-02 4.546242353780495614e+04
2.945684393298116099e-02 4.508529311264032003e+04
2.971497507656207029e-02 4.471372258503564808e+04
2.997536823054157765e-02 4.434781958892328839e+04
3.023804321697977360e-02 4.398768705763194885e+04
3.050302003163806938e-02 4.363342343657502352e+04
3.077031884550123289e-02 4.328511571871777414e+04
3.103996000631291385e-02 4.294281362418647768e+04
3.131196404012470680e-02 4.260655456393158238e+04
3.158635165285843954e-02 4.227637382827435067e+04
3.186314373188263438e-02 4.195230473174736835e+04
3.214236134760231622e-02 4.163437858110239904e+04
3.242402575506305590e-02 4.132260075947879523e+04
3.270815839556906468e-02 4.101692724949743570e+04
3.299478089831518746e-02 4.071730892334089731e+04
3.328391508203361326e-02 4.042369754538781854e+04
3.357558295665461628e-02 4.013604579371539876e+04
3.386980672498209055e-02 3.985430488100040384e+04
3.416660878438381593e-02 3.957837819873020635e+04
3.446601172849620559e-02 3.930812608827244549e+04
3.476803834894445083e-02 3.904341069622675423e+04
3.507271163707731398e-02 3.878409764278584043e+04
3.538005478571737417e-02 3.853005590819977078e+04
3.569009119092666354e-02 3.828114695863110683e+04
3.600284445378745118e-02 3.803716020293580368e+04
3.631833838219895860e-02 3.779785797630193701e+04
3.663659699268977110e-02 3.756300828883012582e+04
3.695764451224587549e-02 3.733238472385267960e+04
3.728150538015512910e-02 3.710576619438914349e+04
3.760820424986745930e-02 3.688290413921247091e+04
3.793776599087163998e-02 3.666346041325524129e+04
3.827021569058858957e-02 3.644708733141326229e+04
3.860557865628085061e-02 3.623344512662335183e+04
3.894388041697935399e-02 3.602220169898588938e+04
3.928514672542653130e-02 3.581303207551059313e+04
3.962940356003681608e-02 3.560560564595324831e+04
3.997667712687430486e-02 3.539958222947110335e+04
4.032699386164747407e-02 3.519462814121066185e+04
4.068038043172164664e-02 3.499041726469296555e+04
4.103686373814910415e-02 3.478663096859683719e+04
4.139647091771667120e-02 3.458295155063139828e+04
4.175922934501172940e-02 3.437899783115978789e+04
4.212516663450580762e-02 3.417435419266062672e+04
4.249431064265684482e-02 3.396861472550155304e+04
4.286668947002979235e-02 3.376138399430768914e+04
4.324233146343548634e-02 3.355227719068575971e+04
4.362126521808880331e-02 3.334089634062290861e+04
4.400351957978517609e-02 3.312675131738566415e+04
4.438912364709654557e-02 3.290933861626889848e+04
4.477810677358655400e-02 3.268817064205384668e+04
4.517049857004485497e-02 3.246277626215404598e+04
4.556632890674122000e-02 3.223270174830181713e+04
4.596562791569960144e-02 3.199754599855674678e+04
4.636842599299151324e-02 3.175699059915565886e+04
4.677475380105029085e-02 3.151074044367769602e+04
4.718464227100487712e-02 3.125851696135872771e+04
4.759812260503456377e-02 3.100005875067820307e+04
4.801522627874434124e-02 3.073512652814060857e+04
4.843598504356062123e-02 3.046357769755255140e+04
4.886043092914862940e-02 3.018535388600628721e+04
4.928859624585032323e-02 2.990041298790890141e+04
4.972051358714406344e-02 2.960872707557155809e+04
5.015621583212590689e-02 2.931028266231409361e+04
5.059573614801216729e-02 2.900509740313246584e+04
5.103910799266458964e-02 2.869330935080652853e+04
5.148636511713694519e-02 2.837510829060963806e+04
5.193754156824442747e-02 2.805069169258483453e+04
5.239267169115556511e-02 2.772026436229906176e+04
5.285179013200642234e-02 2.738403829065689933e+04
5.331493184053807954e-02 2.704229794346449125e+04
5.378213207275738678e-02 2.669550812373427470e+04
5.425342639362029651e-02 2.634415664610159729e+04
5.472885067973967677e-02 2.598872242456455569e+04
5.520844112211605037e-02 2.562967476701316627e+04
5.569223422889262032e-02 2.526747627804744116e+04
5.618026682813466455e-02 2.490270114707963876e+04
5.667257607063259234e-02 2.453605447667269618e+04
5.716919943273043869e-02 2.416822218162776335e+04
5.767017471917831178e-02 2.379986075300044831e+04
5.817554006601044492e-02 2.343159691831741293e+04
5.868533394344829096e-02 2.306403831527816874e+04
5.919959515882884660e-02 2.269786944192140436e+04
5.971836285955880314e-02 2.233379855786251937e+04
6.024167653609487083e-02 2.197249361791387855e+04
6.076957602494951344e-02 2.161458212438808187e+04
6.130210151172388322e-02 2.126065201007338692e+04
6.183929353416649233e-02 2.091130644951522481e+04
6.238119298525927198e-02 2.056725823813787429e+04
6.292784111633067945e-02 2.022919678208687401e+04
6.347927954019548513e-02 1.989776224679948064e+04
6.403555023432291882e-02 1.957354786566843177e+04
6.459669554403180136e-02 1.925710242885899424e+04
6.516275818571411194e-02 1.894893123239310444e+04
6.573378125008699779e-02 1.864946558810757051e+04
6.630980820547247023e-02 1.835907010935700600e+04
6.689088290110695167e-02 1.807807903431865634e+04
6.747704957047871710e-02 1.780680023820502538e+04
6.806835283469535314e-02 1.754551791217091522e+04
6.866483770588062419e-02 1.729449421527034065e+04
6.926654959060060679e-02 1.705388023457577583e+04
6.987353429332038290e-02 1.682365370382511537e+04
7.048583801989105613e-02 1.660377598399468479e+04
7.110350738106656354e-02 1.639421056538512858e+04
7.172658939605250361e-02 1.619492406245750499e+04
7.235513149608488459e-02 1.600588257035921742e+04
7.298918152804086124e-02 1.582683995719913946e+04
7.362878775808144594e-02 1.565726097908825795e+04
7.427399887532501466e-02 1.549661510434630327e+04
7.492486399555428611e-02 1.534439815520222692e+04
7.558143266495480350e-02 1.520013023467961102e+04
7.624375486388673684e-02 1.506332081063943224e+04
7.691188101068964500e-02 1.493320939915842791e+04
7.758586196552029468e-02 1.480891324115768111e+04
7.826574903422438279e-02 1.468958001026778220e+04
7.895159397224237041e-02 1.457438634500145236e+04
7.964344898854879007e-02 1.446253321617354595e+04
8.034136674962719105e-02 1.435314883281357288e+04
8.104540038347872455e-02 1.424525552773763047e+04
8.175560348366674168e-02 1.413789515838662373e+04
8.247203011339668266e-02 1.403013814044055835e+04
8.319473480963104906e-02 1.392108353455009274e+04
8.392377258724156852e-02 1.380987437311805115e+04
8.465919894319660910e-02 1.369571134705666191e+04
8.540106986078603579e-02 1.357782851014652078e+04
8.614944181388300981e-02 1.345549203956695783e+04
8.690437177124261947e-02 1.332800493855289278e+04
8.766591720083878603e-02 1.319482598590634916e+04
8.843413607423902811e-02 1.305562001563897684e+04
8.920908687101709866e-02 1.291009530009854825e+04
8.999082858320513190e-02 1.275799146993656541e+04
9.077942071978387095e-02 1.259910224886588367e+04
9.157492331121293294e-02 1.243350538529853475e+04
9.237739691400075059e-02 1.226146427461550775e+04
9.318690261531377417e-02 1.208325740296267577e+04
9.400350203762736223e-02 1.189917470503533332e+04
9.482725734341605761e-02 1.170963964330236377e+04
9.565823123988595467e-02 1.151539831809821044e+04
9.649648698374832523e-02 1.131722635574400010e+04
9.734208838603444769e-02 1.111587104443652970e+04
9.819509981695383194e-02 1.091208369655571187e+04
9.905558621079361969e-02 1.070683595657908700e+04
9.992361307086189415e-02 1.050115767826460797e+04
1.007992464744743577e-01 1.029601350835814810e+04
1.016825530779838366e-01 1.009231485435523609e+04
1.025736001218545551e-01 9.891087779640873123e+03
1.034724554357810966e-01 9.693412800094669365e+03
1.043791874438512179e-01 9.500286493646570307e+03
1.052938651697551964e-01 9.312620139710134026e+03
1.062165582420395438e-01 9.131209454991345410e+03
1.071473368994076969e-01 8.956750497871134939e+03
1.080862719960670321e-01 8.789878705736156917e+03
1.090334350071220232e-01 8.631156503261088801e+03
1.099888980340157918e-01 8.480873447417365242e+03
1.109527338100181337e-01 8.339152367778266125e+03
1.119250157057624928e-01 8.206105562529472081e+03
1.129058177348315900e-01 8.081775683768534691e+03
1.138952145593908755e-01 7.965855778651575747e+03
1.148932814958724402e-01 7.857944102739920709e+03
1.159000945207086519e-01 7.757666235811602746e+03
1.169157302761150846e-01 7.664495150728054796e+03
1.179402660759256011e-01 7.577584699058795195e+03
1.189737799114770483e-01 7.496092257743186565e+03
1.200163504575464668e-01 7.419200002083690379e+03
1.210680570783405352e-01 7.345963775794321919e+03
1.221289798335362248e-01 7.275383634491387966e+03
1.231991994843761318e-01 7.206496826598406187e+03
1.242787974998155187e-01 7.138341654483825550e+03
1.253678560627244365e-01 7.069928298283188269e+03
1.264664580761439561e-01 7.000298058792340271e+03
1.275746871695964402e-01 6.928562375895158766e+03
1.286926277054524781e-01 6.854021736667938058e+03
1.298203647853521658e-01 6.776057898319681954e+03
1.309579842566835906e-01 6.694106282877820377e+03
1.321055727191182971e-01 6.607809055281105429e+03
1.332632175312027378e-01 6.516941398078024577e+03
1.344310068170088135e-01 6.421327785043773474e+03
1.356090294728424794e-01 6.321124619579469254e+03
1.367973751740098887e-01 6.216764984120374720e+03
1.379961343816450969e-01 6.108694447375313757e+03
1.392053983495950276e-01 5.997540200845469371e+03
1.404252591313667475e-01 5.884101946378860703e+03
1.416558095871350287e-01 5.769155260495211223e+03
1.428971433908105271e-01 5.653623871153611617e+03
1.441493550371714394e-01 5.538562499445603862e+03
1.454125398490559995e-01 5.424949733482917509e+03
1.466867939846190905e-01 5.313596183043195197e+03
1.479722144446525556e-01 5.205173806475207130e+03
1.492688990799685700e-01 5.100312100672079396e+03
1.505769465988485711e-01 4.999734574094635718e+03
1.518964565745579420e-01 4.904180481864370449e+03
1.532275294529246989e-01 4.814212366698860933e+03
1.545702665599871795e-01 4.729846608677461518e+03
1.559247701097059569e-01 4.650963912326486025e+03
1.572911432117456154e-01 4.577378913328756425e+03
1.586694898793238051e-01 4.508782824173315021e+03
1.600599150371285750e-01 4.444856508678142745e+03
1.614625245293063172e-01 4.385067917332723482e+03
1.628774251275182383e-01 4.328750319547517392e+03
1.643047245390686362e-01 4.275218927333156898e+03
1.657445314151043125e-01 4.223648123141787437e+03
1.671969553588846802e-01 4.173213023097566293e+03
1.686621069341255053e-01 4.123111853385701579e+03
1.701400976734160075e-01 4.072566213965087172e+03
1.716310400867079033e-01 4.020877546550732404e+03
1.731350476698814145e-01 3.967528399083200384e+03
1.746522349133839136e-01 3.912078747832238605e+03
1.761827173109455635e-01 3.854310679353714022e+03
1.777266113683719784e-01 3.794163933071710744e+03
1.792840346124116302e-01 3.731703604840697608e+03
1.808551055997038581e-01 3.667202619091967790e+03
1.824399439258025668e-01 3.600991144818515750e+03
1.840386702342809710e-01 3.533583703125634656e+03
1.856514062259156939e-01 3.465531410246059295e+03
1.872782746679498844e-01 3.397431412682637074e+03
1.889193994034403801e-01 3.329891980982295991e+03
1.905749053606833887e-01 3.263518637925908024e+03
1.922449185627255197e-01 3.198918130081295658e+03
1.939295661369570822e-01 3.136605477176857676e+03
1.956289763247890112e-01 3.076965486997535209e+03
1.973432784914150584e-01 3.020290202385150224e+03
1.990726031356604142e-01 2.966697203846627872e+03
2.008170818999144569e-01 2.916213619095735339e+03
2.025768475801529855e-01 2.868646983985937368e+03
2.043520341360466341e-01 2.823730024609191332e+03
2.061427767011574930e-01 2.781050748106375977e+03
2.079492115932278784e-01 2.740156454137110359e+03
2.097714763245561720e-01 2.700538565960132928e+03
2.116097096124638643e-01 2.661692218562416201e+03
2.134640513898572733e-01 2.623160269553814942e+03
2.153346428158786074e-01 2.584527440110362932e+03
2.172216262866505376e-01 2.545448499278464624e+03
2.191251454461180248e-01 2.505643419061227632e+03
2.210453451969818239e-01 2.464967953508039045e+03
2.229823717117281612e-01 2.423364218182933200e+03
2.249363724437577206e-01 2.380913612514767465e+03
2.269074961386092215e-01 2.337785500817821685e+03
2.288958928452830832e-01 2.294273618056081887e+03
2.309017139276620667e-01 2.250732021775462727e+03
2.329251120760359728e-01 2.207570697814367122e+03
2.349662413187239840e-01 2.165158567033141480e+03
2.370252570337984532e-01 2.123817325914553294e+03
2.391023159609153292e-01 2.083799892104942501e+03
2.411975762132445578e-01 2.045291701698733277e+03
2.433111972895049824e-01 2.008366316336879436e+03
2.454433400861082970e-01 1.973028277317891252e+03
2.475941669094060549e-01 1.939209236220047160e+03
2.497638414880435365e-01 1.906763700609597436e+03
2.519525289854260275e-01 1.875486486033894835e+03
2.541603960122898465e-01 1.845114387283986844e+03
2.563876106393864207e-01 1.815361731736804586e+03
2.586343424102743316e-01 1.785932649822780604e+03
2.609007623542284882e-01 1.756588890278550025e+03
2.631870429992582139e-01 1.727154571724775451e+03
2.654933583852389645e-01 1.697534798851331061e+03
2.678198840771641720e-01 1.667719192987308816e+03
2.701667971785079447e-01 1.637774356984765518e+03
2.725342763447057282e-01 1.607811176762272453e+03
2.749225017967570350e-01 1.577966318689477703e+03
2.773316553349428060e-01 1.548397018927179715e+03
2.797619203526636733e-01 1.519277326366076750e+03
2.822134818504031806e-01 1.490775994806799190e+03
2.846865264498085746e-01 1.463039963950416222e+03
2.871812424078985515e-01 1.436170244090048982e+03
2.896978196313915732e-01 1.410202033612449441e+03
2.922364496911656895e-01 1.385096682877435569e+03
2.947973258368396521e-01 1.360754441162850753e+03
2.973806430114827037e-01 1.337050020649903900e+03
2.999865978664570387e-01 1.313853656829181773e+03
3.026153887763862183e-01 1.291047867722686306e+03
3.052672158542545366e-01 1.268526603356608121e+03
3.079422809666437222e-01 1.246199183820898497e+03
3.106407877490978686e-01 1.223996666571188371e+03
3.133629416216232588e-01 1.201882685319392067e+03
3.161089498043292423e-01 1.179872575358401491e+03
3.188790213332001189e-01 1.158030088921086190e+03
3.216733670760088537e-01 1.136449366213511894e+03
3.244921997483670162e-01 1.115223761875341097e+03
3.273357339299206581e-01 1.094423239448393588e+03
3.302041860806832485e-01 1.074090011032868460e+03
3.330977745575113835e-01 1.054243904484430004e+03
3.360167196307311532e-01 1.034891338594976105e+03
3.389612435009031755e-01 1.016027049249859488e+03
3.419315703157362885e-01 9.976179024368890396e+02
3.449279261871533997e-01 9.796007944545913233e+02
3.479505392085030513e-01 9.618971637804918373e+02
3.509996394719196999e-01 9.444379172755061518e+02
3.540754590858437023e-01 9.271861681952564140e+02
3.571782321926877946e-01 9.101360553487770630e+02
3.603081949866612232e-01 8.932957590784959621e+02
3.634655857317484196e-01 8.766733044681875526e+02
3.666506447798490997e-01 8.602794054834623694e+02
3.698636145890737970e-01 8.441396391230467771e+02
3.731047397421978773e-01 8.282944998264788410e+02
3.763742669652845874e-01 8.127815832265678182e+02
3.796724451464647543e-01 7.976130838758314212e+02
3.829995253548802436e-01 7.827703155391072869e+02
3.863557608598013338e-01 7.682244416820784636e+02
3.897414071499031296e-01 7.539549040849938137e+02
3.931567219527156154e-01 7.399490530101875265e+02
3.966019652542404073e-01 7.261886951307119489e+02
4.000773993187458633e-01 7.126444933160132678e+02
4.035832887087292264e-01 6.992917930425686563e+02
4.071199003050542942e-01 6.861302463070948079e+02
4.106875033272712749e-01 6.731801554994281105e+02
4.142863693541090075e-01 6.604595090095226624e+02
4.179167723441460369e-01 6.479696681834991523e+02
4.215789886566697064e-01 6.357048445873243736e+02
4.252732970727114425e-01 6.236719946167575017e+02
4.289999788162664474e-01 6.118794281304533342e+02
4.327593175757060151e-01 6.003166540092523746e+02
4.365515995253695380e-01 5.889721324864781309e+02
4.403771133473510235e-01 5.778349425833216628e+02
4.442361502534713513e-01 5.668950932576175319e+02
4.481290040074509817e-01 5.561470378105474310e+02
4.520559709472701249e-01 5.455879479861107484e+02
4.560173500077245867e-01 5.352150630083947362e+02
4.600134427431863404e-01 5.250256447470758303e+02
4.640445533505569431e-01 5.150169781052103417e+02
4.681109886924214591e-01 5.051863713835657563e+02
4.722130583204124377e-01 4.955311566220893837e+02
4.763510744987723422e-01 4.860486899190219674e+02
4.805253522281213163e-01 4.767363517283154124e+02
4.847362092694411095e-01 4.675915471356994999e+02
4.889839661682609528e-01 4.586117061141926570e+02
4.932689462790607049e-01 4.497942837593824947e+02
4.975914757898813878e-01 4.411367605051461283e+02
5.019518837471619310e-01 4.326366423202288729e+02
5.063505020807841372e-01 4.242914608863389390e+02
5.107876656293381945e-01 4.160987737581562556e+02
5.152637121656163943e-01 4.080561645058103295e+02
5.197789824223241206e-01 4.001612428403707895e+02
5.243338201180135494e-01 3.924116447227904700e+02
5.289285719832551580e-01 3.848050324568428664e+02
5.335635877870289479e-01 3.773390947665162116e+02
5.382392203633478145e-01 3.700115468583596225e+02
5.429558256381211701e-01 3.628201304692462372e+02
5.477137626562463835e-01 3.557626095014074394e+02
5.525133936089424713e-01 3.488366863139298744e+02
5.573550838613169356e-01 3.420400158027560451e+02
5.622392019801850660e-01 3.353702895987988768e+02
5.671661197621230555e-01 3.288252387386046394e+02
5.721362122617682511e-01 3.224026330214960012e+02
5.771498578203750895e-01 3.161002803767395903e+02
5.822074380946129502e-01 3.099160262406030597e+02
5.873093380856161394e-01 3.038477529431835933e+02
5.924559461682977757e-01 2.978933791047721797e+02
5.976476541209110316e-01 2.920508590417255732e+02
6.028848571548699464e-01 2.863181821815987860e+02
6.081679539448400229e-01 2.806933724874717768e+02
6.134973466590832869e-01 2.751744878912942909e+02
6.188734409900740197e-01 2.697596197361224313e+02
6.242966461853780569e-01 2.644468922271219640e+02
6.297673750788121971e-01 2.592344618911849921e+02
6.352860441218676213e-01 2.541205170450569142e+02
6.408530734154079811e-01 2.491032772718213550e+02
6.464688867416561457e-01 2.441809929056294663e+02
6.521339115964497335e-01 2.393519445245527777e+02
6.578485792217818595e-01 2.346144424514210129e+02
6.636133246386338724e-01 2.299668262625390867e+02
6.694285866800885332e-01 2.254074643041594186e+02
6.752948080247312967e-01 2.209347532165865857e+02
6.812124352303562391e-01 2.165471206864063731e+02
6.871819187679544250e-01 2.122430381212273858e+02
6.932037130560080307e-01 2.080210076112145998e+02
6.992782764950775665e-01 2.038795557982096511e+02
7.054060715027036244e-01 1.998172335254146788e+02
