# ff065fa778254cca54b85bb3a68aab7b5381e1714f11192a638a154f53590803#
# baonoise-meta {"cosmology":{"N_eff":3.046,"h":0.67,"mnu":0.0,"ns":0.962,"ombh2":0.021996100000000005,"omch2":0.11985630000000001,"omnuh2":0.0,"sigma_8":0.834},"data_sha256":"89d27adde730cb67050cb1a692ee37c19091b68532d0d0770a87800023f45b4a","format":"baonoise-pk-v2","generator":{"package":"camb","version":"2.0.2"},"settings":{"As":2.1e-09,"accurate_massive_neutrino_transfers":false,"kmax_h_mpc":20.0,"minkh_h_mpc":0.0001,"neutrino_input":"omnuh2_active","nonlinear":false,"npoints":1400,"redshift":0.0,"tau":0.06}}
1.346503001022661102e-04 2.861507255271042141e+03
1.358302444312644327e-04 2.885576133412545005e+03
1.370205286452720746e-04 2.909846599808712199e+03
1.382212433529893746e-04 2.934320341995115541e+03
1.394324799571231065e-04 2.958999061681493004e+03
1.406543306613445090e-04 2.983884474014167608e+03
1.418868884773082214e-04 3.008978284626730783e+03
1.431302472317325569e-04 3.034282186266419103e+03
1.443845015735419556e-04 3.059797883212386296e+03
1.456497469810721045e-04 3.085527092699549485e+03
1.469260797693379135e-04 3.111471545005743337e+03
1.482135970973654871e-04 3.137632987288616732e+03
1.495123969755881991e-04 3.164013213096238815e+03
1.508225782733076028e-04 3.190614047740523802e+03
1.521442407262195288e-04 3.217437331919281860e+03
1.534774849440067256e-04 3.244484921703633518e+03
1.548224124179972303e-04 3.271758688666626767e+03
1.561791255288904744e-04 3.299260513755444663e+03
1.575477275545507730e-04 3.326992270752099103e+03
1.589283226778692812e-04 3.354955843202339111e+03
1.603210159946947167e-04 3.383153129508545135e+03
1.617259135218336596e-04 3.411586043039913875e+03
1.631431222051208123e-04 3.440256512286563066e+03
1.645727499275604082e-04 3.469166483791444080e+03
1.660149055175382578e-04 3.498317924112858691e+03
1.674696987571065168e-04 3.527712815896155917e+03
1.689372403903403094e-04 3.557353157589273906e+03
1.704176421317684037e-04 3.587240963562836441e+03
